profile,strategy_name,strategy_type_old,strategy_group_old,feasible_old,failed_constraints_old,max_drawdown_pass_old,annualized_volatility_pass_old,average_effective_number_of_assets_pass_old,average_turnover_pass_old,max_drawdown_old,max_drawdown_limit_old,annualized_volatility_old,max_annualized_volatility_limit_old,average_max_weight_old,average_effective_number_of_assets_old,min_effective_assets_limit_old,average_turnover_old,max_average_turnover_limit_old,sharpe_old,calmar_old,sortino_old,annualized_return_old,protocol,strategy_type_aligned,strategy_group_aligned,feasible_aligned,failed_constraints_aligned,max_drawdown_pass_aligned,annualized_volatility_pass_aligned,average_effective_number_of_assets_pass_aligned,average_turnover_pass_aligned,max_drawdown_aligned,max_drawdown_limit_aligned,annualized_volatility_aligned,max_annualized_volatility_limit_aligned,average_max_weight_aligned,average_effective_number_of_assets_aligned,min_effective_assets_limit_aligned,average_turnover_aligned,max_average_turnover_limit_aligned,sharpe_aligned,calmar_aligned,sortino_aligned,annualized_return_aligned,feasibility_changed
moderate,Equal_Weight_Risky,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.3672480612754663,-0.15,0.1909311051580119,0.15,0.25,4.0,2.3,0.0006745362563237,0.1,1.274083520362564,0.6856804105313767,2.14453727387035,0.2518148014222139,zero_cash,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.30561365914867045,-0.15,0.16277397127185625,0.15,0.25,4.0,2.3,0.0,0.1,0.7913205232039137,0.40074254472994403,1.1821249668671356,0.12247239547146793,False
moderate,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,,False,average_effective_number_of_assets;average_turnover,True,True,False,False,-0.104001577768405,-0.15,0.1143426519290021,0.15,0.6579422224377555,1.9532801685062513,2.3,0.2703728895192057,0.1,0.9233923384992592,2.1550268982517764,2.1094083941647757,0.0868668949379369,zero_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.17695494229721365,-0.15,0.09769877123762447,0.15,0.6571236875240694,1.9568992412966464,2.3,0.2767384531097496,0.1,0.9083162623487628,0.4946959689798298,1.3729643114658652,0.08753889664548997,False
moderate,V4_real_garch_current_cap_0p70,td3,,False,average_effective_number_of_assets;average_turnover,True,True,False,False,-0.0952055697309883,-0.15,0.0967326839331811,0.15,0.6493073259324007,2.007250630839456,2.3,0.4456788756784925,0.1,0.7256884425062446,2.173861639787358,1.954318867950466,0.0545916670640039,zero_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.17191822842742943,-0.15,0.07594821060106333,0.15,0.650403030510398,2.004302828951787,2.3,0.4452178812134046,0.1,0.6653900842299352,0.28382659921086417,0.9654725393935006,0.04879496611691381,False
moderate,V5_no_volatility_block_cap_0p50,td3,,False,average_turnover,True,True,True,False,-0.1206362879433997,-0.15,0.1156123336805923,0.15,0.4935448022153481,2.809332442509802,2.3,0.419475576098095,0.1,0.5686403910199787,2.338366384568482,1.822275354827628,0.0667285458250577,zero_cash,td3,,False,max_drawdown;average_turnover,False,True,True,False,-0.25374326668702707,-0.15,0.09890172574955956,0.15,0.4934377478474876,2.800666286309067,2.3,0.4195252410779325,0.1,0.5904504654848056,0.21658699846892637,0.8292302310022852,0.05495749251344351,False
moderate,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,False,average_effective_number_of_assets;average_turnover,True,True,False,False,-0.099121590353602,-0.15,0.1094713824088338,0.15,0.7302990015006154,1.6958209010121903,2.3,0.29918162776046,0.1,0.9457515494534038,2.1773698319797403,2.027405992718438,0.0919517728559966,zero_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.16817981761958,-0.15,0.08429722705585517,0.15,0.7292414311385291,1.700697525644915,2.3,0.3082727552705845,0.1,1.062484720081153,0.5337589477974631,1.695784358447897,0.08976748249339628,False
moderate,V8_ewma_garch_vol_current_cap_uncapped,td3,,False,annualized_volatility;average_effective_number_of_assets;average_turnover,True,False,False,False,-0.1421979703756189,-0.15,0.1589734429341359,0.15,0.8794631310685805,1.3055786672272771,2.3,0.5256667793516613,0.1,0.4566281929567973,2.5335316278283564,2.282592684638803,0.0642222108159544,zero_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.20397413047277035,-0.15,0.11610593053679893,0.15,0.8773893414866458,1.3107241932933702,2.3,0.530399548934085,0.1,0.5254590591355164,0.27350934254188347,0.7360755928494638,0.05578883032115978,False
moderate,defensive_risk_off_12p,benchmark,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.203511405183438,-0.15,0.1380562219800566,0.15,1.0,1.0,2.3,0.240275387263339,0.1,0.8383823271390108,0.5496237062692092,1.1501829397224552,0.1118546927849759,zero_cash,benchmark,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.18835385344648825,-0.15,0.14231637410267597,0.15,1.0,1.0,2.3,0.24561403508771928,0.1,0.6507149699585638,0.45581350850188435,0.8468444327843481,0.08585423077929355,False
moderate,momentum_winner_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.506577646227917,-0.15,0.5495889910462232,0.15,1.0,1.0,2.3,0.4261617900172117,0.1,1.2062623545264914,1.334394566099342,2.297474864203642,0.6759744584339273,zero_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.3093328814892037,-0.15,0.3614291915419867,0.15,1.0,1.0,2.3,0.45614035087719296,0.1,0.8971611533196885,0.9713956605816546,1.6398602522661376,0.3004846187538317,False
moderate,risk_adjusted_momentum_winner_12p_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.5187427891074463,-0.15,0.4474214568257495,0.15,1.0,1.0,2.3,0.4227194492254733,0.1,1.1112137169595395,0.952353588032924,2.1708848775798124,0.4940265564726829,zero_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.49059016063546523,-0.15,0.30909878578090305,0.15,1.0,1.0,2.3,0.35964912280701755,0.1,0.5018355888550975,0.2365100068483016,0.6472036645041498,0.11602948225160326,False
moderate,rolling_markowitz_long_only_52p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.5319314555204867,-0.15,0.3547915647277923,0.15,0.5625331988107896,2.151609276786938,2.3,0.1094250070928901,0.1,1.1777513334562282,0.8010811202703076,2.0740224184126763,0.4261202462953668,zero_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.21063077134628416,-0.15,0.2245106918365903,0.15,0.5909031263913668,1.9620233202532145,2.3,0.10383556675119289,0.1,1.1988242479757492,1.3112690117028711,2.2121237277382066,0.27619360337745547,False
moderate,rolling_markowitz_min_variance_52p,benchmark,,False,max_drawdown,False,True,True,True,-0.2529442095134944,-0.15,0.1029348649891053,0.15,0.4741886159207788,2.7008363114288905,2.3,0.0341820880045678,0.1,0.93559023472112,0.3763154404813741,1.3930258912436748,0.0951868116202836,zero_cash,benchmark,,False,max_drawdown,False,True,True,True,-0.23085849387458168,-0.15,0.10439543275418126,0.15,0.47796827291972954,2.647942470859379,2.3,0.037810999613717804,0.1,0.8064203650326056,0.3547726501232396,1.2637392644952323,0.08190227967534502,False
moderate,rolling_risk_parity_inverse_vol_12p,benchmark,,False,max_drawdown,False,True,True,True,-0.2946198375258965,-0.15,0.1090216441864231,0.15,0.3896577329122248,3.2624104638442755,2.3,0.0615586029733368,0.1,1.138843334682501,0.4252964838484411,1.7385796258123691,0.1253007809717627,zero_cash,benchmark,,False,max_drawdown,False,True,True,True,-0.26999140091903406,-0.15,0.11238619088106326,0.15,0.38111933621673044,3.3504992995213074,2.3,0.06561194255980307,0.1,0.7993464897270386,0.32249969632385656,1.202231112672235,0.0870721448064411,False
moderate,trend_spy_cash_12p,benchmark,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.1782271833966934,-0.15,0.1135626356435402,0.15,1.0,1.0,2.3,0.1817555938037865,0.1,0.8801689872941877,0.5491093816312629,1.2207246810270898,0.09786621846484,zero_cash,benchmark,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.16258846105371783,-0.15,0.10745378258147749,0.15,1.0,1.0,2.3,0.17543859649122806,0.1,0.8174290189188304,0.5256181277344917,1.1603290158097521,0.08545944249028747,False
aggressive,60_40_SPY_TLT,benchmark,,False,max_drawdown,False,True,True,True,-0.2687347954130917,-0.25,0.1113781563746491,0.25,0.6,1.923076923076923,1.5,0.0020236087689713,0.2,0.7814641893469618,0.3130429162922317,1.117284505457525,0.0841255240653104,bil_cash,benchmark,,True,,True,True,True,True,-0.24827935301347304,-0.25,0.12496100815108666,0.25,0.5999999999999998,1.9230769230769234,1.5,0.0,0.2,0.3739768167772648,0.160006947172636,0.4736713406648031,0.039726421321683025,True
aggressive,BuyHold_BTC-USD,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.8168801545301512,-0.25,0.6657168542074423,0.25,1.0,1.0,1.5,0.0026981450252951,0.2,1.0613974314761594,0.7672815636763309,1.56789527080074,0.6267770823040573,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.6430152393197859,-0.25,0.5131067754295661,0.25,1.0,1.0,1.5,0.0,0.2,0.5029295440009841,0.21178708102197757,0.4149466612676246,0.1361823205881858,False
aggressive,BuyHold_GLD,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.1982600613966131,-0.25,0.1510473104822929,0.25,1.0,1.0,1.5,0.0026981450252951,0.2,0.8424948931257219,0.6189175643836424,1.254148718979248,0.1227066343141431,bil_cash,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.1734831770796148,-0.25,0.16543200057298252,0.25,1.0,1.0,1.5,0.0,0.2,1.3474054884786069,1.3389979519584156,2.2927257862918013,0.23229361880884336,False
aggressive,BuyHold_SPY,benchmark,,False,max_drawdown;average_effective_number_of_assets,False,True,False,True,-0.3182894697406048,-0.25,0.1671237817013308,0.25,1.0,1.0,1.5,0.0026981450252951,0.2,0.8619695605124537,0.4355784174561318,1.2045099275143871,0.138640023522564,bil_cash,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.22479454312937097,-0.25,0.16826161804606957,0.25,1.0,1.0,1.5,0.0,0.2,0.7795225030534743,0.5518324552358324,1.1241206757090594,0.12404892465869799,False
aggressive,BuyHold_TLT,benchmark,,False,max_drawdown;average_effective_number_of_assets,False,True,False,True,-0.478267327389564,-0.25,0.1402140319511924,0.25,1.0,1.0,1.5,0.0026981450252951,0.2,0.0106561714674061,-0.0173999709855988,-0.0816436881420852,-0.0083218376199383,bil_cash,benchmark,,False,max_drawdown;average_effective_number_of_assets,False,True,False,True,-0.39219142907970206,-0.25,0.1512384330258224,0.25,1.0,1.0,1.5,0.0,0.2,-0.5283992618658764,-0.22271626720034457,-0.7781254334686712,-0.08734741111259992,False
aggressive,Equal_Weight,benchmark,,False,max_drawdown,False,True,True,True,-0.3034169109043111,-0.25,0.1526420634246969,0.25,0.1999999999999999,4.999999999999999,1.5,0.0,0.2,1.3080844679694652,0.6805350360523831,2.2056194145179293,0.206485838401168,bil_cash,benchmark,,False,max_drawdown,False,True,True,True,-0.2502947673645993,-0.25,0.1300632895424597,0.25,0.2,4.999999999999999,1.5,0.0,0.2,0.8767629381289029,0.4446844850564,1.354985270907359,0.11130219973783828,False
aggressive,Equal_Weight_Risky,benchmark,,False,max_drawdown,False,True,True,True,-0.3672480568352132,-0.25,0.1908038202047718,0.25,0.25,4.0,1.5,0.0006745362563237,0.2,1.2834712474271512,0.6912952072233415,2.164706895348348,0.2538768215522682,bil_cash,benchmark,,False,max_drawdown,False,True,True,True,-0.30561361137265186,-0.25,0.1624407599572301,0.25,0.25,4.0,1.5,0.0,0.2,0.8190831900245825,0.41653274316152106,1.2336854179398467,0.1272980758925497,False
aggressive,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,,False,average_turnover,True,True,True,False,-0.1022636634636846,-0.25,0.1059967110823468,0.25,0.650994857276371,1.9611940456524048,1.5,0.2380881297600595,0.2,0.9287384199913078,3.0420050895167856,2.4496120719466785,0.0746139974185809,bil_cash,td3,,False,average_turnover,True,True,True,False,-0.18667438378258905,-0.25,0.08859914508206367,0.25,0.6489820179189589,1.9679669826779054,1.5,0.24186329432606518,0.2,0.8117810891720456,0.376772289790757,1.2092382406637714,0.07033373502304463,False
aggressive,V4_real_garch_current_cap_0p80,td3,,False,average_turnover,True,True,True,False,-0.1131175458201676,-0.25,0.1090568316708295,0.25,0.718302167101564,1.7238653004752584,1.5,0.3443925762358101,0.2,1.0215495913451762,2.78257976616221,2.604058128166469,0.0589335230905562,bil_cash,td3,,False,average_turnover,True,True,True,False,-0.19212227639232726,-0.25,0.09232252023717893,0.25,0.7186073594008724,1.7235638490320135,1.5,0.3461294784952904,0.2,0.6789487281868858,0.31311676997108767,1.0148073918730194,0.06015670662345807,False
aggressive,V5_no_volatility_block_cap_0p70,td3,,False,average_turnover,True,True,True,False,-0.1296120916096894,-0.25,0.1186982803074197,0.25,0.6548878930333227,1.9509490993714471,1.5,0.3379716020806273,0.2,0.7969224829765625,2.281134061660288,2.0593803193805824,0.0632315543476648,bil_cash,td3,,False,max_drawdown;average_turnover,False,True,True,False,-0.28878449078836355,-0.25,0.10275918216785676,0.25,0.6549660611082608,1.9487941368545303,1.5,0.33456481001436567,0.2,0.5862755863272554,0.19548713297412462,0.7554643637928475,0.05645365215160969,False
aggressive,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,False,average_turnover,True,True,True,False,-0.1030030423587755,-0.25,0.1270114499567047,0.25,0.7291212672516701,1.692160041879048,1.5,0.2855357379486841,0.2,1.141530430627092,3.263458135845127,2.8298645901066903,0.1064663447943072,bil_cash,td3,,False,average_turnover,True,True,True,False,-0.16619976476523235,-0.25,0.10014368837105105,0.25,0.7279863523074549,1.6952182753647418,1.5,0.29206893752315805,0.2,0.9865013125328427,0.5911440827758333,1.5125425270219923,0.09824800749970253,False
aggressive,V8_ewma_garch_vol_current_cap_0p70,td3,,False,average_turnover,True,True,True,False,-0.1066407291516199,-0.25,0.1060466835923556,0.25,0.6401524710875093,2.004438919725421,1.5,0.3450304786512213,0.2,1.025294552073214,3.0137277932526905,2.484451012778328,0.0731129001760923,bil_cash,td3,,False,average_turnover,True,True,True,False,-0.18633873424602865,-0.25,0.09220441529547799,0.25,0.6416854714261979,2.0015235185512474,1.5,0.34201653227950185,0.2,0.7481593870288953,0.3587159309500794,1.0685898671856306,0.06684267252712361,False
aggressive,defensive_risk_off_12p,benchmark,,False,average_effective_number_of_assets;average_turnover,True,True,False,False,-0.2084227706172509,-0.25,0.1372769725815741,0.25,1.0,1.0,1.5,0.2368330464716006,0.2,0.8539947631471169,0.5451887555420889,1.1775292286480643,0.1136297509394532,bil_cash,benchmark,,False,average_effective_number_of_assets;average_turnover,True,True,False,False,-0.19335862743625032,-0.25,0.14042468132399683,0.25,1.0,1.0,1.5,0.23684210526315788,0.2,0.6999200502562037,0.47746403946483007,0.927601739354536,0.0923217913210872,False
aggressive,momentum_winner_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.506577646227917,-0.25,0.5493043427294265,0.25,1.0,1.0,1.5,0.4158347676419965,0.2,1.2169119381113531,1.352953154443964,2.3316311378316756,0.6853758244348587,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.30979426705363733,-0.25,0.3605680539994521,0.25,1.0,1.0,1.5,0.4298245614035088,0.2,0.9426637496448051,1.0370090899804274,1.7642539893303615,0.321259470958446,False
aggressive,risk_adjusted_momentum_winner_12p_12p,benchmark,,False,annualized_volatility;average_effective_number_of_assets;average_turnover,True,False,False,False,-0.2443169187528934,-0.25,0.345993952182094,0.25,1.0,1.0,1.5,0.2437177280550774,0.2,0.8835607036066542,1.1596797877876828,1.6991843964502449,0.2833293924922959,bil_cash,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.09033359468595537,-0.25,0.04658992658619624,0.25,1.0,1.0,1.5,0.03508771929824561,0.2,0.3643147207623331,0.1771422293434176,0.4128191554705355,0.016001894347274837,False
aggressive,rolling_markowitz_long_only_52p,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.5319317916417352,-0.25,0.3546963394706416,0.25,0.562533271817304,2.1516090350531054,1.5,0.1094252142232129,0.2,1.182656150144374,0.8055039302605077,2.086493979935974,0.4284731487979312,bil_cash,benchmark,,True,,True,True,True,True,-0.21063075299117573,-0.25,0.22417122321989089,0.25,0.5909031333470443,1.9620232159854076,1.5,0.103835527210852,0.2,1.2195652401357844,1.3373607560626246,2.2639509476591826,0.2816893030703187,True
aggressive,rolling_markowitz_min_variance_52p,benchmark,,False,max_drawdown,False,True,True,True,-0.2529443951022009,-0.25,0.1027681807504837,0.25,0.4741888477209523,2.700836181090327,1.5,0.0341820654574077,0.2,0.9495721737804392,0.3819296065817976,1.418289200556895,0.0966069533084543,bil_cash,benchmark,,True,,True,True,True,True,-0.23085875676873346,-0.25,0.10397243489326992,0.25,0.4779684111712217,2.6479422882322448,1.5,0.03781101332141901,0.2,0.8418310211156397,0.370636746968185,1.3324762995380712,0.08556473861788283,True
aggressive,rolling_risk_parity_inverse_vol_12p,benchmark,,False,max_drawdown,False,True,True,True,-0.2946199270666243,-0.25,0.1088303487681295,0.25,0.3896575973207735,3.2624110310671903,1.5,0.0615585362333238,0.2,1.1542965024740743,0.4309589307630208,1.767619285398887,0.1269690887501116,bil_cash,benchmark,,False,max_drawdown,False,True,True,True,-0.26999132959592653,-0.25,0.11192283451072436,0.25,0.38111914367297867,3.3505000715776703,1.5,0.06561184759129535,0.2,0.8367550757865162,0.3380800229359376,1.271267206891117,0.09127867490229513,False
aggressive,trend_spy_cash_12p,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.1730060265977576,-0.25,0.1135428121881919,0.25,1.0,1.0,1.5,0.1817555938037865,0.2,0.9169357263463784,0.5920782656827636,1.277378565900687,0.1024331081806664,bil_cash,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.15726788360585953,-0.25,0.10751366222888395,0.25,1.0,1.0,1.5,0.17543859649122806,0.2,0.9032336086219155,0.6075481621453481,1.2965089844125814,0.09554781364922849,False
conservative,60_40_SPY_TLT,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.2687347954130917,-0.1,0.1113781563746491,0.1,0.6,1.923076923076923,3.0,0.0020236087689713,0.05,0.7814641893469618,0.3130429162922317,1.117284505457525,0.0841255240653104,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.24827935301347304,-0.1,0.12496100815108666,0.1,0.5999999999999998,1.9230769230769234,3.0,0.0,0.05,0.3739768167772648,0.160006947172636,0.4736713406648031,0.039726421321683025,False
conservative,BuyHold_BTC-USD,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.8168801545301512,-0.1,0.6657168542074423,0.1,1.0,1.0,3.0,0.0026981450252951,0.05,1.0613974314761594,0.7672815636763309,1.56789527080074,0.6267770823040573,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.6430152393197859,-0.1,0.5131067754295661,0.1,1.0,1.0,3.0,0.0,0.05,0.5029295440009841,0.21178708102197757,0.4149466612676246,0.1361823205881858,False
conservative,BuyHold_GLD,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.1982600613966131,-0.1,0.1510473104822929,0.1,1.0,1.0,3.0,0.0026981450252951,0.05,0.8424948931257219,0.6189175643836424,1.254148718979248,0.1227066343141431,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.1734831770796148,-0.1,0.16543200057298252,0.1,1.0,1.0,3.0,0.0,0.05,1.3474054884786069,1.3389979519584156,2.2927257862918013,0.23229361880884336,False
conservative,BuyHold_SPY,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.3182894697406048,-0.1,0.1671237817013308,0.1,1.0,1.0,3.0,0.0026981450252951,0.05,0.8619695605124537,0.4355784174561318,1.2045099275143871,0.138640023522564,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.22479454312937097,-0.1,0.16826161804606957,0.1,1.0,1.0,3.0,0.0,0.05,0.7795225030534743,0.5518324552358324,1.1241206757090594,0.12404892465869799,False
conservative,BuyHold_TLT,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.478267327389564,-0.1,0.1402140319511924,0.1,1.0,1.0,3.0,0.0026981450252951,0.05,0.0106561714674061,-0.0173999709855988,-0.0816436881420852,-0.0083218376199383,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets,False,False,False,True,-0.39219142907970206,-0.1,0.1512384330258224,0.1,1.0,1.0,3.0,0.0,0.05,-0.5283992618658764,-0.22271626720034457,-0.7781254334686712,-0.08734741111259992,False
conservative,Equal_Weight,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.3034169109043111,-0.1,0.1526420634246969,0.1,0.1999999999999999,4.999999999999999,3.0,0.0,0.05,1.3080844679694652,0.6805350360523831,2.2056194145179293,0.206485838401168,bil_cash,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.2502947673645993,-0.1,0.1300632895424597,0.1,0.2,4.999999999999999,3.0,0.0,0.05,0.8767629381289029,0.4446844850564,1.354985270907359,0.11130219973783828,False
conservative,Equal_Weight_Risky,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.3672480568352132,-0.1,0.1908038202047718,0.1,0.25,4.0,3.0,0.0006745362563237,0.05,1.2834712474271512,0.6912952072233415,2.164706895348348,0.2538768215522682,bil_cash,benchmark,,False,max_drawdown;annualized_volatility,False,False,True,True,-0.30561361137265186,-0.1,0.1624407599572301,0.1,0.25,4.0,3.0,0.0,0.05,0.8190831900245825,0.41653274316152106,1.2336854179398467,0.1272980758925497,False
conservative,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.1022636634636846,-0.1,0.1059967110823468,0.1,0.650994857276371,1.9611940456524048,3.0,0.2380881297600595,0.05,0.9287384199913078,3.0420050895167856,2.4496120719466785,0.0746139974185809,bil_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.18667438378258905,-0.1,0.08859914508206367,0.1,0.6489820179189589,1.9679669826779054,3.0,0.24186329432606518,0.05,0.8117810891720456,0.376772289790757,1.2092382406637714,0.07033373502304463,False
conservative,V4_real_garch_current_cap_0p80,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.1131175458201676,-0.1,0.1090568316708295,0.1,0.718302167101564,1.7238653004752584,3.0,0.3443925762358101,0.05,1.0215495913451762,2.78257976616221,2.604058128166469,0.0589335230905562,bil_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.19212227639232726,-0.1,0.09232252023717893,0.1,0.7186073594008724,1.7235638490320135,3.0,0.3461294784952904,0.05,0.6789487281868858,0.31311676997108767,1.0148073918730194,0.06015670662345807,False
conservative,V5_no_volatility_block_cap_0p70,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.1296120916096894,-0.1,0.1186982803074197,0.1,0.6548878930333227,1.9509490993714471,3.0,0.3379716020806273,0.05,0.7969224829765625,2.281134061660288,2.0593803193805824,0.0632315543476648,bil_cash,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.28878449078836355,-0.1,0.10275918216785676,0.1,0.6549660611082608,1.9487941368545303,3.0,0.33456481001436567,0.05,0.5862755863272554,0.19548713297412462,0.7554643637928475,0.05645365215160969,False
conservative,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.1030030423587755,-0.1,0.1270114499567047,0.1,0.7291212672516701,1.692160041879048,3.0,0.2855357379486841,0.05,1.141530430627092,3.263458135845127,2.8298645901066903,0.1064663447943072,bil_cash,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.16619976476523235,-0.1,0.10014368837105105,0.1,0.7279863523074549,1.6952182753647418,3.0,0.29206893752315805,0.05,0.9865013125328427,0.5911440827758333,1.5125425270219923,0.09824800749970253,False
conservative,V8_ewma_garch_vol_current_cap_0p70,td3,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.1066407291516199,-0.1,0.1060466835923556,0.1,0.6401524710875093,2.004438919725421,3.0,0.3450304786512213,0.05,1.025294552073214,3.0137277932526905,2.484451012778328,0.0731129001760923,bil_cash,td3,,False,max_drawdown;average_effective_number_of_assets;average_turnover,False,True,False,False,-0.18633873424602865,-0.1,0.09220441529547799,0.1,0.6416854714261979,2.0015235185512474,3.0,0.34201653227950185,0.05,0.7481593870288953,0.3587159309500794,1.0685898671856306,0.06684267252712361,False
conservative,defensive_risk_off_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.2084227706172509,-0.1,0.1372769725815741,0.1,1.0,1.0,3.0,0.2368330464716006,0.05,0.8539947631471169,0.5451887555420889,1.1775292286480643,0.1136297509394532,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.19335862743625032,-0.1,0.14042468132399683,0.1,1.0,1.0,3.0,0.23684210526315788,0.05,0.6999200502562037,0.47746403946483007,0.927601739354536,0.0923217913210872,False
conservative,momentum_winner_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.506577646227917,-0.1,0.5493043427294265,0.1,1.0,1.0,3.0,0.4158347676419965,0.05,1.2169119381113531,1.352953154443964,2.3316311378316756,0.6853758244348587,bil_cash,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.30979426705363733,-0.1,0.3605680539994521,0.1,1.0,1.0,3.0,0.4298245614035088,0.05,0.9426637496448051,1.0370090899804274,1.7642539893303615,0.321259470958446,False
conservative,risk_adjusted_momentum_winner_12p_12p,benchmark,,False,max_drawdown;annualized_volatility;average_effective_number_of_assets;average_turnover,False,False,False,False,-0.2443169187528934,-0.1,0.345993952182094,0.1,1.0,1.0,3.0,0.2437177280550774,0.05,0.8835607036066542,1.1596797877876828,1.6991843964502449,0.2833293924922959,bil_cash,benchmark,,False,average_effective_number_of_assets,True,True,False,True,-0.09033359468595537,-0.1,0.04658992658619624,0.1,1.0,1.0,3.0,0.03508771929824561,0.05,0.3643147207623331,0.1771422293434176,0.4128191554705355,0.016001894347274837,False
