protocol,strategy_name,strategy_type,base_candidate,cap_label,transaction_cost_mode,n_observations,start_date,end_date,frequency,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,average_turnover,total_transaction_cost,mean_transaction_cost,average_max_weight,average_effective_number_of_assets,mean_cash_weight,cash_above_10_rate,mean_btc_weight,mean_cash_transaction_cost_contribution,mean_btc_transaction_cost_contribution,std_sharpe,worst_max_drawdown,dsr_score,median_aligned_seed_dsr_n25,date_averaged_dsr_n25,dsr_method,n_aligned_seeds
bil_cash,V4_real_garch_current_cap_0p80,TD3,V4_real_garch_current,0p80,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.29192700878062205,0.06015670662345807,0.09232252023717893,0.6789487281868858,1.0148073918730194,0.31311676997108767,-0.19212227639232726,0.3461294784952904,0.02253207247093978,9.882487925850781e-05,0.7186073594008724,1.7235638490320135,0.3422690375938524,1.0,0.06592190918850621,1.7052311149229078e-05,3.699872944932778e-05,0.39654499855065145,-0.38196230004977394,0.287442627704946,0.287442627704946,0.2839855882346225,median_aligned_seed_history_n25,10
bil_cash,V5_no_volatility_block_cap_0p70,TD3,V5_no_volatility_block,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.2722575732918693,0.05645365215160969,0.10275918216785676,0.5862755863272554,0.7554643637928475,0.19548713297412462,-0.28878449078836355,0.33456481001436567,0.021465622007835108,9.414746494664521e-05,0.6549660611082608,1.9487941368545303,0.2363157508483522,0.9517543859649122,0.04549516148215209,1.4776496710580292e-05,3.404312867973126e-05,0.343594005693679,-0.4691667391479075,0.17191071709476405,0.17191071709476405,0.20619166919816623,median_aligned_seed_history_n25,10
bil_cash,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,TD3,V7_real_macro_vintage_clean_no_dxy_garch,0p80,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.5081887790597914,0.09824800749970253,0.10014368837105105,0.9865013125328427,1.5125425270219923,0.5911440827758333,-0.16619976476523235,0.29206893752315805,0.018808972813662346,8.249549479676468e-05,0.7279863523074549,1.6952182753647418,0.3260836568895217,1.0,0.07527321599610702,1.6232649346105077e-05,3.0102134115179314e-05,0.46835931162968614,-0.5595453353553481,0.38036138610902936,0.38036138610902936,0.5116777521946844,median_aligned_seed_history_n25,10
bil_cash,V8_ewma_garch_vol_current_cap_0p70,TD3,V8_ewma_garch_vol_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.32803448538231805,0.06684267252712361,0.09220441529547799,0.7481593870288953,1.0685898671856306,0.3587159309500794,-0.18633873424602865,0.34201653227950185,0.02378304172080036,0.00010431158649473843,0.6416854714261979,2.0015235185512474,0.3519315669382011,1.0,0.09719057435857764,1.6738466622824393e-05,4.4885350048563515e-05,0.5231546523967716,-0.45878573338073536,0.2603920925243374,0.2603920925243374,0.3201124939198566,median_aligned_seed_history_n25,10
bil_cash,60_40_SPY_TLT,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.18627030685386936,0.039726421321683025,0.12496100815108666,0.3739768167772648,0.4736713406648031,0.160006947172636,-0.24827935301347304,0.0,0.0,0.0,0.5999999999999998,1.9230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,-0.24827935301347304,0.11232395255079014,,0.11232395255079014,aligned_single_history_n25,1
bil_cash,BuyHold_BTC-USD,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.7503232963148998,0.1361823205881858,0.5131067754295661,0.5029295440009841,0.4149466612676246,0.21178708102197757,-0.6430152393197859,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6430152393197859,0.17445009216814095,,0.17445009216814095,aligned_single_history_n25,1
bil_cash,BuyHold_GLD,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,1.4988884808017944,0.23229361880884336,0.16543200057298252,1.3474054884786069,2.2927257862918013,1.3389979519584156,-0.1734831770796148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1734831770796148,0.7703032434109172,,0.7703032434109172,aligned_single_history_n25,1
bil_cash,BuyHold_SPY,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.6698352807452723,0.12404892465869799,0.16826161804606957,0.7795225030534743,1.1241206757090594,0.5518324552358324,-0.22479454312937097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22479454312937097,0.35017380210206095,,0.35017380210206095,aligned_single_history_n25,1
bil_cash,BuyHold_TLT,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,-0.33018504298779683,-0.08734741111259992,0.1512384330258224,-0.5283992618658764,-0.7781254334686712,-0.22271626720034457,-0.39219142907970206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39219142907970206,0.0009742374279790855,,0.0009742374279790855,aligned_single_history_n25,1
bil_cash,Equal_Weight_Risky,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.6911026606941333,0.1272980758925497,0.1624407599572301,0.8190831900245825,1.2336854179398467,0.41653274316152106,-0.30561361137265186,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.30561361137265186,0.3876542036332463,,0.3876542036332463,aligned_single_history_n25,1
bil_cash,Equal_Weight,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.5883874801123843,0.11130219973783828,0.1300632895424597,0.8767629381289029,1.354985270907359,0.4446844850564,-0.2502947673645993,0.0,0.0,0.0,0.2,4.999999999999999,0.2,1.0,0.2,0.0,0.0,0.0,-0.2502947673645993,0.4339858026137583,,0.4339858026137583,aligned_single_history_n25,1
bil_cash,defensive_risk_off_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4728299967759402,0.0923217913210872,0.14042468132399683,0.6999200502562037,0.927601739354536,0.47746403946483007,-0.19335862743625032,0.23684210526315788,0.0108,4.736842105263158e-05,1.0,1.0,0.13157894736842105,0.13157894736842105,0.0,1.4035087719298246e-05,0.0,0.0,-0.19335862743625032,0.2759802825004837,,0.2759802825004837,aligned_single_history_n25,1
bil_cash,momentum_winner_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,2.392238223115601,0.321259470958446,0.3605680539994521,0.9426637496448051,1.7642539893303615,1.0370090899804274,-0.30979426705363733,0.4298245614035088,0.044399999999999995,0.00019473684210526314,1.0,1.0,0.11842105263157894,0.11842105263157894,0.37280701754385964,1.0526315789473684e-05,0.00013596491228070177,0.0,-0.30979426705363733,0.5968192428514958,,0.5968192428514958,aligned_single_history_n25,1
bil_cash,risk_adjusted_momentum_winner_12p_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.07208645325477159,0.016001894347274837,0.04658992658619624,0.3643147207623331,0.4128191554705355,0.1771422293434176,-0.09033359468595537,0.03508771929824561,0.0016,7.017543859649123e-06,1.0,1.0,0.9254385964912281,0.9254385964912281,0.0,8.771929824561404e-07,0.0,0.0,-0.09033359468595537,0.0970985979445615,,0.0970985979445615,aligned_single_history_n25,1
bil_cash,rolling_markowitz_long_only_52p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,1.968834214977127,0.2816893030703187,0.22417122321989089,1.2195652401357844,2.2639509476591826,1.3373607560626246,-0.21063075299117573,0.103835527210852,0.008166390274852305,3.581750120549257e-05,0.5909031333470443,1.9620232159854076,0.0,0.0,0.31713962264975737,0.0,1.8812994704157782e-05,0.0,-0.21063075299117573,0.7434177577033395,,0.7434177577033395,aligned_single_history_n25,1
bil_cash,rolling_markowitz_min_variance_52p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.43329852512056477,0.08556473861788283,0.10397243489326992,0.8418310211156397,1.3324762995380712,0.370636746968185,-0.23085875676873346,0.03781101332141901,0.0022532626585392073,9.882730958505295e-06,0.4779684111712217,2.6479422882322448,0.0,0.0,0.017949872479618087,0.0,2.9006603677768537e-06,0.0,-0.23085875676873346,0.41283094096573786,,0.41283094096573786,aligned_single_history_n25,1
bil_cash,rolling_risk_parity_inverse_vol_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4666730638701062,0.09127867490229513,0.11192283451072436,0.8367550757865162,1.271267206891117,0.3380800229359376,-0.26999132959592653,0.06561184759129535,0.004435579585108723,1.945429642591545e-05,0.38111914367297867,3.3505000715776703,0.0,0.0,0.09470357310468726,0.0,7.914908634570646e-06,0.0,-0.26999132959592653,0.39773692182667997,,0.39773692182667997,aligned_single_history_n25,1
bil_cash,trend_spy_cash_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.49199774814912,0.09554781364922849,0.10751366222888395,0.9032336086219155,1.2965089844125814,0.6075481621453481,-0.15726788360585953,0.17543859649122806,0.008,3.508771929824561e-05,1.0,1.0,0.29385964912280704,0.29385964912280704,0.0,1.7543859649122806e-05,0.0,0.0,-0.15726788360585953,0.42802028707938644,,0.42802028707938644,aligned_single_history_n25,1
