protocol,profile,strategy_name,strategy_type_average_path,strategy_group_average_path,base_candidate_average_path,feature_family_average_path,constraint_status_average_path,robust_score_average_path,original_mandate_aware_score_average_path,profile_score_average_path,profile_multiplier_average_path,profile_eligible_average_path,failed_constraints_average_path,annualized_return_average_path,annualized_volatility_average_path,sharpe_average_path,max_drawdown_average_path,average_turnover_average_path,average_effective_number_of_assets_average_path,average_max_weight_average_path,max_drawdown_limit_average_path,max_annualized_volatility_limit_average_path,min_effective_assets_average_path,max_average_turnover_limit_average_path,drawdown_pass_average_path,volatility_pass_average_path,effective_assets_pass_average_path,turnover_pass_average_path,drawdown_multiplier_average_path,volatility_multiplier_average_path,effective_assets_multiplier_average_path,turnover_multiplier_average_path,profile_rank_average_path,profile_eligible_rank_average_path,strategy_type_seed_aggregated,strategy_group_seed_aggregated,base_candidate_seed_aggregated,feature_family_seed_aggregated,constraint_status_seed_aggregated,robust_score_seed_aggregated,original_mandate_aware_score_seed_aggregated,profile_score_seed_aggregated,profile_multiplier_seed_aggregated,profile_eligible_seed_aggregated,failed_constraints_seed_aggregated,annualized_return_seed_aggregated,annualized_volatility_seed_aggregated,sharpe_seed_aggregated,max_drawdown_seed_aggregated,average_turnover_seed_aggregated,average_effective_number_of_assets_seed_aggregated,average_max_weight_seed_aggregated,max_drawdown_limit_seed_aggregated,max_annualized_volatility_limit_seed_aggregated,min_effective_assets_seed_aggregated,max_average_turnover_limit_seed_aggregated,drawdown_pass_seed_aggregated,volatility_pass_seed_aggregated,effective_assets_pass_seed_aggregated,turnover_pass_seed_aggregated,drawdown_multiplier_seed_aggregated,volatility_multiplier_seed_aggregated,effective_assets_multiplier_seed_aggregated,turnover_multiplier_seed_aggregated,profile_rank_seed_aggregated,profile_eligible_rank_seed_aggregated,rank_changed
zero_cash,conservative,V4_real_garch_current_cap_0p70,td3,,V4_real_garch_current,,,0.4434670184284059,0.3513987387107859,0.0193543633181138,0.0436432981796558,False,drawdown;effective_assets;turnover,0.0487949661169138,0.0759482106010633,0.6653900842299352,-0.1719182284274294,0.4452178812134046,2.004302828951787,0.650403030510398,-0.1,0.1,3.0,0.05,False,True,False,False,0.5816718850276674,1.0,0.668100942983929,0.1123045639221163,12,,td3,,V4_real_garch_current,,,0.4516693616265811,0.3495872517001036,0.017881950908969883,0.03959079899635485,False,drawdown;volatility;effective_assets;turnover,0.047059535641156405,0.10280411044803288,0.5180260605288036,-0.1843464354869825,0.4452178812134046,2.004302828951787,0.6504030305103979,-0.1,0.1,3.0,0.05,False,False,False,False,0.5424569221305146,0.9727237516494991,0.668100942983929,0.11230456392211635,11,,True
zero_cash,conservative,V5_no_volatility_block_cap_0p50,td3,,V5_no_volatility_block,,,0.4159751097381454,0.2745346663978713,0.0182400000760595,0.0438487776048465,False,drawdown;effective_assets;turnover,0.0549574925134435,0.0989017257495595,0.5904504654848056,-0.253743266687027,0.4195252410779325,2.800666286309067,0.4934377478474876,-0.1,0.1,3.0,0.05,False,True,False,False,0.3940991274591824,1.0,0.9335554287696892,0.1191823401889466,13,,td3,,V5_no_volatility_block,,,0.4527595126574402,0.2821840788419499,0.015238364082930752,0.03365664035083491,False,drawdown;volatility;effective_assets;turnover,0.0525765436050555,0.1208053719342258,0.5059126924324209,-0.2736497203961881,0.41952524107793254,2.8006662863090668,0.4934377478474876,-0.1,0.1,3.0,0.05,False,False,False,False,0.36543066755274123,0.8277777585457575,0.9335554287696889,0.11918234018894663,13,,False
zero_cash,conservative,defensive_risk_off_12p,benchmark,,,,,0.549504604012012,0.4219843661697625,0.0139103329473512,0.0253143155594873,False,drawdown;volatility;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.5309156046993763,0.7026598353879767,0.3333333333333333,0.2035714285714286,14,,benchmark,,,,,0.5145046040120119,0.3951066062600042,0.013024331902769177,0.0253143155594874,False,drawdown;volatility;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.5309156046993764,0.702659835387977,0.3333333333333333,0.20357142857142865,14,,False
zero_cash,conservative,BuyHold_TLT,benchmark,,,,,0.2042283060859396,0.0,0.0114449378647083,0.0560399196568386,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.2549774715907436,0.6593514239577981,0.3333333333333333,1.0,15,,benchmark,,,,,0.16922830608593967,0.0,0.009483540676718952,0.05603991965683862,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.2549774715907437,0.6593514239577981,0.3333333333333333,1.0,15,,False
zero_cash,conservative,V8_ewma_garch_vol_current_cap_uncapped,td3,,V8_ewma_garch_vol_current,,,0.3759809978374099,0.2796394088966916,0.0065387287473403,0.0173911149365266,False,drawdown;volatility;effective_assets;turnover,0.0557888303211597,0.1161059305367989,0.5254590591355164,-0.2039741304727703,0.530399548934085,1.3107241932933702,0.8773893414866458,-0.1,0.1,3.0,0.05,False,False,False,False,0.4902582487701771,0.8612824473105251,0.4369080644311234,0.0942685567898431,16,,td3,,V8_ewma_garch_vol_current,,,0.3601153750418297,0.21826686988536875,0.003016191075762578,0.008375624271560824,False,drawdown;volatility;effective_assets;turnover,0.048248478954693676,0.17401530089892564,0.33167020380509826,-0.2825870759872734,0.5303995489340851,1.31072419329337,0.8773893414866458,-0.1,0.1,3.0,0.05,False,False,False,False,0.35387322527270715,0.5746621100755019,0.43690806443112334,0.09426855678984317,16,,False
zero_cash,conservative,BuyHold_BTC-USD,benchmark,,,,,0.2960728185554757,0.0,0.0029908000500573,0.0101015691499452,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.1555173095209766,0.1948638871337231,0.3333333333333333,1.0,17,,benchmark,,,,,0.2610728185554757,0.0,0.0026372451298092583,0.010101569149945292,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.15551730952097664,0.19486388713372313,0.3333333333333333,1.0,17,,False
zero_cash,conservative,momentum_winner_12p,benchmark,,,,,0.715253378642922,0.0,0.0023375497453833,0.0032681421929364,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.3232763342796785,0.2766793671904698,0.3333333333333333,0.1096153846153846,18,,benchmark,,,,,0.680253378642922,0.0,0.0022231647686305283,0.003268142192936479,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.32327633427967856,0.27667936719046987,0.3333333333333333,0.10961538461538464,18,,False
zero_cash,conservative,risk_adjusted_momentum_winner_12p_12p,benchmark,,,,,0.3812400051875868,0.0,0.0011650701576756,0.0030560018408938,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.2038361304891831,0.3235211673425417,0.3333333333333333,0.1390243902439024,19,,benchmark,,,,,0.3462400051875869,0.0,0.0010581100932443774,0.0030560018408938953,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.20383613048918314,0.3235211673425418,0.3333333333333333,0.13902439024390245,19,,False
zero_cash,moderate,rolling_markowitz_min_variance_52p,benchmark,,,,,0.602541768543386,0.421688331204938,0.3915007144186311,0.6497486728016617,False,drawdown,0.081902279675345,0.1043954327541812,0.8064203650326056,-0.2308584938745816,0.0378109996137178,2.647942470859379,0.4779682729197295,-0.15,0.15,2.3,0.1,False,True,True,True,0.6497486728016617,1.0,1.0,1.0,1,,benchmark,,,,,0.567541768543386,0.3971936117303825,0.36875951087057307,0.6497486728016619,False,drawdown,0.081902279675345,0.1043954327541812,0.8064203650326056,-0.2308584938745816,0.0378109996137178,2.647942470859379,0.4779682729197295,-0.15,0.15,2.3,0.1,False,True,True,True,0.6497486728016619,1.0,1.0,1.0,1,,False
zero_cash,moderate,rolling_markowitz_long_only_52p,benchmark,,,,,0.9001860655429608,0.6599855630938487,0.3518731663577493,0.3908893725715602,False,drawdown;volatility;effective_assets;turnover,0.2761936033774554,0.2245106918365903,1.1988242479757492,-0.2106307713462841,0.1038355667511928,1.9620233202532145,0.5909031263913668,-0.15,0.15,2.3,0.1,False,False,False,False,0.7121466585401944,0.6681196283924742,0.8530536175013976,0.9630611468574776,2,,benchmark,,,,,0.8651860655429607,0.6343247629632093,0.3381920383177451,0.39088937257156064,False,drawdown;volatility;effective_assets;turnover,0.2761936033774554,0.2245106918365903,1.1988242479757492,-0.2106307713462841,0.1038355667511928,1.9620233202532145,0.5909031263913668,-0.15,0.15,2.3,0.1,False,False,False,False,0.7121466585401947,0.6681196283924742,0.8530536175013976,0.9630611468574785,2,,False
zero_cash,moderate,Equal_Weight,benchmark,,,,,0.5652576816556425,0.3755323335057142,0.3374034845201661,0.5969020775302154,False,drawdown,0.0991563667059947,0.1302191770174849,0.7913205232039142,-0.2512975002879043,0.0,4.999999999999999,0.2,-0.15,0.15,2.3,0.1,False,True,True,True,0.5969020775302154,1.0,1.0,1.0,3,,benchmark,,,,,0.5302576816556425,0.35227987343440254,0.3165119118066086,0.5969020775302154,False,drawdown,0.0991563667059947,0.1302191770174849,0.7913205232039142,-0.2512975002879043,0.0,4.999999999999999,0.2,-0.15,0.15,2.3,0.1,False,True,True,True,0.5969020775302154,1.0,1.0,1.0,3,,False
zero_cash,moderate,rolling_risk_parity_inverse_vol_12p,benchmark,,,,,0.5750337680629098,0.3623593244871615,0.3194733792107065,0.555573249701321,False,drawdown,0.0870721448064411,0.1123861908810632,0.7993464897270386,-0.269991400919034,0.065611942559803,3.350499299521307,0.3811193362167304,-0.15,0.15,2.3,0.1,False,True,True,True,0.555573249701321,1.0,1.0,1.0,4,,benchmark,,,,,0.5400337680629098,0.3403039651996994,0.3000283154711603,0.5555732497013212,False,drawdown,0.0870721448064411,0.1123861908810632,0.7993464897270386,-0.269991400919034,0.065611942559803,3.350499299521307,0.3811193362167304,-0.15,0.15,2.3,0.1,False,True,True,True,0.5555732497013212,1.0,1.0,1.0,4,,False
zero_cash,moderate,BuyHold_GLD,benchmark,,,,,0.9074901111488644,0.7170109057841568,0.3075209031676555,0.3388697015974534,False,drawdown;volatility;effective_assets,0.2257082377484229,0.1664043116160493,1.3081884451675567,-0.1734831770796148,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.8646371511351909,0.9014189508869244,0.4347826086956522,1.0,5,,benchmark,,,,,0.8724901111488644,0.6893572912773549,0.2956604636117447,0.33886970159745344,False,drawdown;volatility;effective_assets,0.2257082377484229,0.1664043116160493,1.3081884451675567,-0.1734831770796148,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.8646371511351909,0.9014189508869244,0.4347826086956522,1.0,5,,False
zero_cash,moderate,Equal_Weight_Risky,benchmark,,,,,0.5697632357178978,0.0,0.2577028495367648,0.4522981361057125,False,drawdown;volatility,0.1224723954714679,0.1627739712718562,0.7913205232039137,-0.3056136591486704,0.0,4.0,0.25,-0.15,0.15,2.3,0.1,False,False,True,True,0.4908157587519025,0.921523256009268,1.0,1.0,6,,benchmark,,,,,0.5347632357178977,0.0,0.24187241477306504,0.4522981361057127,False,drawdown;volatility,0.1224723954714679,0.1627739712718562,0.7913205232039137,-0.3056136591486704,0.0,4.0,0.25,-0.15,0.15,2.3,0.1,False,False,True,True,0.4908157587519026,0.9215232560092681,1.0,1.0,6,,False
zero_cash,moderate,60_40_SPY_TLT,benchmark,,,,,0.4291338837471878,0.2873988885795697,0.216776480630883,0.5051488331287091,False,drawdown;effective_assets,0.0365960183849269,0.1250640395691306,0.3496406498886238,-0.2482794217772905,0.0,1.9230769230769231,0.5999999999999998,-0.15,0.15,2.3,0.1,False,True,False,True,0.6041580044219359,1.0,0.8361204013377929,1.0,7,,benchmark,,,,,0.3941338837471878,0.26395874208624154,0.19909627147137818,0.5051488331287091,False,drawdown;effective_assets,0.0365960183849269,0.1250640395691306,0.3496406498886238,-0.2482794217772905,0.0,1.9230769230769231,0.5999999999999998,-0.15,0.15,2.3,0.1,False,True,False,True,0.604158004421936,1.0,0.8361204013377928,1.0,7,,False
zero_cash,moderate,BuyHold_SPY,benchmark,,,,,0.5938067192979866,0.4216141159237923,0.1536644294753916,0.2587785292444276,False,drawdown;volatility;effective_assets,0.1209506174024004,0.1681668290824719,0.7634141117043921,-0.2247947201487099,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.6672754586974707,0.8919713882839365,0.4347826086956522,1.0,8,,benchmark,,,,,0.5588067192979865,0.3967634472166779,0.14460718095183675,0.2587785292444278,False,drawdown;volatility;effective_assets,0.1209506174024004,0.1681668290824719,0.7634141117043921,-0.2247947201487099,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.6672754586974708,0.8919713882839369,0.4347826086956522,1.0,8,,False
zero_cash,moderate,trend_spy_cash_12p,benchmark,,,,,0.6205999769023157,0.5001067779412814,0.1418927851745219,0.2286380767894489,False,drawdown;effective_assets;turnover,0.0854594424902874,0.1074537825814774,0.8174290189188304,-0.1625884610537178,0.175438596491228,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.9225746958170744,1.0,0.4347826086956522,0.5700000000000001,9,,benchmark,,,,,0.5855999769023156,0.47190223736860254,0.13389045248689124,0.2286380767894491,False,drawdown;effective_assets;turnover,0.0854594424902874,0.1074537825814774,0.8174290189188304,-0.1625884610537178,0.175438596491228,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.9225746958170747,1.0,0.4347826086956522,0.5700000000000003,9,,False
zero_cash,moderate,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,,V3_real_macro_vintage_clean_no_dxy,,,0.5287499607752029,0.4150685554584873,0.1378002578399144,0.2606151641843809,False,drawdown;effective_assets;turnover,0.0875388966454899,0.0976987712376244,0.9083162623487628,-0.1769549422972136,0.2767384531097496,1.9568992412966464,0.6571236875240694,-0.15,0.15,2.3,0.1,False,True,False,False,0.8476734136538548,1.0,0.8508257570854985,0.3613520234585606,10,,td3,,V3_real_macro_vintage_clean_no_dxy,,,0.5395905702200859,0.40881352664073667,0.1275581582206422,0.23639804929988734,False,drawdown;effective_assets;turnover,0.08461653495374341,0.12439220287226549,0.7327139951044506,-0.19508257989693986,0.2767384531097496,1.9568992412966466,0.6571236875240694,-0.15,0.15,2.3,0.1,False,True,False,False,0.7689051481646566,1.0,0.8508257570854986,0.3613520234585606,10,,False
zero_cash,moderate,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,V7_real_macro_vintage_clean_no_dxy_garch,,,0.5204788152276412,0.4152468984336249,0.1113485430899968,0.2139348227675635,False,drawdown;effective_assets;turnover,0.0897674824933962,0.0842972270558551,1.062484720081153,-0.16817981761958,0.3082727552705845,1.700697525644915,0.7292414311385291,-0.15,0.15,2.3,0.1,False,True,False,False,0.891902501281679,1.0,0.739433706802137,0.3243880566488129,11,,td3,,V7_real_macro_vintage_clean_no_dxy_garch,,,0.4693060776497923,0.3435010487627105,0.07987513240666108,0.1701983763062746,False,drawdown;effective_assets;turnover,0.08612999104700117,0.12734486503333614,0.6809663574928227,-0.21139754829846505,0.30827275527058445,1.7006975256449153,0.7292414311385291,-0.15,0.15,2.3,0.1,False,True,False,False,0.7095635744470417,1.0,0.7394337068021372,0.324388056648813,11,,False
zero_cash,moderate,defensive_risk_off_12p,benchmark,,,,,0.549504604012012,0.4219843661697625,0.0774652753419658,0.1409729323037163,False,drawdown;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.7963734070490643,1.0,0.4347826086956522,0.4071428571428572,12,,benchmark,,,,,0.5145046040120119,0.3951066062600042,0.0725312227113358,0.14097293230371646,False,drawdown;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.7963734070490646,1.0,0.4347826086956522,0.4071428571428573,12,,False
zero_cash,moderate,V4_real_garch_current_cap_0p70,td3,,V4_real_garch_current,,,0.4434670184284059,0.3513987387107859,0.0757344651578367,0.1707781233116967,False,drawdown;effective_assets;turnover,0.0487949661169138,0.0759482106010633,0.6653900842299352,-0.1719182284274294,0.4452178812134046,2.004302828951787,0.650403030510398,-0.15,0.15,2.3,0.1,False,True,False,False,0.8725078275415011,1.0,0.8714360125877335,0.2246091278442327,13,,td3,,V4_real_garch_current,,,0.4516693616265811,0.3495872517001036,0.07193496741934076,0.1592646602379313,False,drawdown;effective_assets;turnover,0.047059535641156405,0.10280411044803288,0.5180260605288036,-0.1843464354869825,0.4452178812134046,2.004302828951787,0.6504030305103979,-0.15,0.15,2.3,0.1,False,True,False,False,0.8136853831957718,1.0,0.8714360125877335,0.2246091278442327,13,,False
zero_cash,moderate,V5_no_volatility_block_cap_0p50,td3,,V5_no_volatility_block,,,0.4159751097381454,0.2745346663978713,0.0586146237725732,0.1409089688310219,False,drawdown;turnover,0.0549574925134435,0.0989017257495595,0.5904504654848056,-0.253743266687027,0.4195252410779325,2.800666286309067,0.4934377478474876,-0.15,0.15,2.3,0.1,False,True,True,False,0.5911486911887737,1.0,1.0,0.2383646803778933,14,,td3,,V5_no_volatility_block,,,0.4527595126574402,0.2821840788419499,0.05915694507182006,0.13065864640723399,False,drawdown;turnover,0.0525765436050555,0.1208053719342258,0.5059126924324209,-0.2736497203961881,0.41952524107793254,2.8006662863090668,0.4934377478474876,-0.15,0.15,2.3,0.1,False,True,True,False,0.5481460013291117,1.0,1.0,0.23836468037789327,14,,False
zero_cash,moderate,BuyHold_TLT,benchmark,,,,,0.2042283060859396,0.0,0.0335884046029482,0.1644649816015915,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.3824662073861154,0.9890271359366972,0.4347826086956522,1.0,15,,benchmark,,,,,0.16922830608593967,0.0,0.02783213024689258,0.1644649816015916,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.3824662073861155,0.9890271359366971,0.4347826086956522,1.0,15,,False
zero_cash,moderate,V8_ewma_garch_vol_current_cap_uncapped,td3,,V8_ewma_garch_vol_current,,,0.3759809978374099,0.2796394088966916,0.0297072463984306,0.0790126271521767,False,drawdown;effective_assets;turnover,0.0557888303211597,0.1161059305367989,0.5254590591355164,-0.2039741304727703,0.530399548934085,1.3107241932933702,0.8773893414866458,-0.15,0.15,2.3,0.1,False,True,False,False,0.7353873731552656,1.0,0.5698800840405958,0.1885371135796863,16,,td3,,V8_ewma_garch_vol_current,,,0.3601153750418297,0.21826686988536875,0.017703730227302088,0.04916127289829179,False,drawdown;volatility;effective_assets;turnover,0.048248478954693676,0.17401530089892564,0.33167020380509826,-0.2825870759872734,0.5303995489340851,1.31072419329337,0.8773893414866458,-0.15,0.15,2.3,0.1,False,False,False,False,0.5308098379090607,0.8619931651132529,0.5698800840405956,0.18853711357968633,16,,False
zero_cash,moderate,momentum_winner_12p,benchmark,,,,,0.715253378642922,0.0,0.0137204006794237,0.0191825737411488,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,False,0.4849145014195178,0.4150190507857047,0.4347826086956522,0.2192307692307692,17,,benchmark,,,,,0.680253378642922,0.0,0.013049010598483537,0.0191825737411489,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,False,0.4849145014195178,0.4150190507857047,0.4347826086956522,0.21923076923076928,17,,False
zero_cash,moderate,BuyHold_BTC-USD,benchmark,,,,,0.2960728185554757,0.0,0.0087773479729943,0.0296459094617959,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.2332759642814649,0.2922958307005846,0.4347826086956522,1.0,18,,benchmark,,,,,0.2610728185554757,0.0,0.007739741141831517,0.029645909461795957,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.23327596428146494,0.2922958307005846,0.4347826086956522,1.0,18,,False
zero_cash,moderate,risk_adjusted_momentum_winner_12p_12p,benchmark,,,,,0.3812400051875868,0.0,0.0068384552733136,0.0179374021095945,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,False,0.3057541957337746,0.4852817510138126,0.4347826086956522,0.2780487804878049,19,,benchmark,,,,,0.3462400051875869,0.0,0.0062106461994778685,0.017937402109594606,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,False,0.3057541957337747,0.4852817510138127,0.4347826086956522,0.2780487804878049,19,,False
bil_cash,aggressive,rolling_markowitz_long_only_52p,benchmark,,,,,0.8813828766839864,0.646199735596402,0.8813828766839864,1.0,True,,0.2816893030703187,0.2241712232198908,1.2195652401357844,-0.2106307529911757,0.103835527210852,1.9620232159854076,0.5909031333470443,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,1,1.0,benchmark,,,,,0.8463828766839864,0.6205389344347483,0.8463828766839864,1.0,True,,0.2816893030703187,0.2241712232198908,1.2195652401357844,-0.2106307529911757,0.103835527210852,1.9620232159854076,0.5909031333470443,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,1,1.0,False
bil_cash,aggressive,BuyHold_GLD,benchmark,,,,,0.8940104195506251,0.70636055735192,0.5960069463670834,0.6666666666666666,False,effective_assets,0.2322936188088433,0.1654320005729825,1.3474054884786069,-0.1734831770796148,0.0,1.0,1.0,-0.25,0.25,1.5,0.2,True,True,False,True,1.0,1.0,0.6666666666666666,1.0,2,,benchmark,,,,,0.8590104195506251,0.6787069428451181,0.57267361303375,0.6666666666666666,False,effective_assets,0.2322936188088433,0.1654320005729825,1.3474054884786069,-0.1734831770796148,0.0,1.0,1.0,-0.25,0.25,1.5,0.2,True,True,False,True,1.0,1.0,0.6666666666666666,1.0,2,,False
bil_cash,aggressive,rolling_markowitz_min_variance_52p,benchmark,,,,,0.5915301461688838,0.4139815940173063,0.5915301461688838,1.0,True,,0.0855647386178828,0.1039724348932699,0.8418310211156397,-0.2308587567687334,0.037811013321419,2.6479422882322448,0.4779684111712217,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,3,2.0,benchmark,,,,,0.5565301461688837,0.3894868900965547,0.5565301461688837,1.0,True,,0.0855647386178828,0.1039724348932699,0.8418310211156397,-0.2308587567687334,0.037811013321419,2.6479422882322448,0.4779684111712217,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,3,2.0,False
bil_cash,aggressive,Equal_Weight,benchmark,,,,,0.5774954472636737,0.3846942204149988,0.5768153419108917,0.9988223191091729,False,drawdown,0.1113021997378382,0.1300632895424597,0.8767629381289029,-0.2502947673645993,0.0,4.999999999999999,0.2,-0.25,0.25,1.5,0.2,False,True,True,True,0.9988223191091729,1.0,1.0,1.0,4,,benchmark,,,,,0.5424954472636737,0.3613792353734329,0.5418565607420706,0.9988223191091729,False,drawdown,0.1113021997378382,0.1300632895424597,0.8767629381289029,-0.2502947673645993,0.0,4.999999999999999,0.2,-0.25,0.25,1.5,0.2,False,True,True,True,0.9988223191091729,1.0,1.0,1.0,4,,False
bil_cash,aggressive,rolling_risk_parity_inverse_vol_12p,benchmark,,,,,0.5661012418864256,0.3567305409902018,0.5241846494975061,0.925955660776789,False,drawdown,0.0912786749022951,0.1119228345107243,0.8367550757865162,-0.2699913295959265,0.0656118475912953,3.3505000715776703,0.3811191436729786,-0.25,0.25,1.5,0.2,False,True,True,True,0.925955660776789,1.0,1.0,1.0,5,,benchmark,,,,,0.5311012418864256,0.33467517701846555,0.4917762013703186,0.9259556607767893,False,drawdown,0.0912786749022951,0.1119228345107243,0.8367550757865162,-0.2699913295959265,0.0656118475912953,3.3505000715776703,0.3811191436729786,-0.25,0.25,1.5,0.2,False,True,True,True,0.9259556607767893,1.0,1.0,1.0,5,,False
bil_cash,aggressive,Equal_Weight_Risky,benchmark,,,,,0.5590741458841388,0.0,0.457337406679204,0.8180263924670584,False,drawdown,0.1272980758925497,0.1624407599572301,0.8190831900245825,-0.3056136113726518,0.0,4.0,0.25,-0.25,0.25,1.5,0.2,False,True,True,True,0.8180263924670584,1.0,1.0,1.0,6,,benchmark,,,,,0.5240741458841388,0.0,0.42870648294285707,0.8180263924670587,False,drawdown,0.1272980758925497,0.1624407599572301,0.8190831900245825,-0.3056136113726518,0.0,4.0,0.25,-0.25,0.25,1.5,0.2,False,True,True,True,0.8180263924670587,1.0,1.0,1.0,6,,False
bil_cash,aggressive,trend_spy_cash_12p,benchmark,,,,,0.6307053071518842,0.5130051662587489,0.4204702047679228,0.6666666666666666,False,effective_assets,0.0955478136492284,0.1075136622288839,0.9032336086219156,-0.1572678836058595,0.175438596491228,1.0,1.0,-0.25,0.25,1.5,0.2,True,True,False,True,1.0,1.0,0.6666666666666666,1.0,7,,benchmark,,,,,0.5957053071518841,0.4845367506366613,0.39713687143458937,0.6666666666666666,False,effective_assets,0.0955478136492284,0.1075136622288839,0.9032336086219156,-0.1572678836058595,0.175438596491228,1.0,1.0,-0.25,0.25,1.5,0.2,True,True,False,True,1.0,1.0,0.6666666666666666,1.0,8,,True
bil_cash,aggressive,60_40_SPY_TLT,benchmark,,,,,0.4120283188179073,0.2759430259242926,0.4120283188179073,1.0,True,,0.039726421321683,0.1249610081510866,0.3739768167772648,-0.248279353013473,0.0,1.9230769230769231,0.5999999999999998,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,8,3.0,benchmark,,,,,0.3770283188179073,0.25250287517189135,0.3770283188179073,1.0,True,,0.039726421321683,0.1249610081510866,0.3739768167772648,-0.248279353013473,0.0,1.9230769230769231,0.5999999999999998,-0.25,0.25,1.5,0.2,True,True,True,True,1.0,1.0,1.0,1.0,9,3.0,True
