protocol,strategy_name,strategy_type,base_candidate,cap_label,transaction_cost_mode,n_observations,start_date,end_date,frequency,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,average_turnover,total_transaction_cost,mean_transaction_cost,average_max_weight,average_effective_number_of_assets,mean_cash_weight,cash_above_10_rate,mean_btc_weight,mean_cash_transaction_cost_contribution,mean_btc_transaction_cost_contribution,std_sharpe,worst_max_drawdown,dsr_score,median_aligned_seed_dsr_n25,date_averaged_dsr_n25,dsr_method,n_aligned_seeds,seed,aggregation_stage
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,-0.029356804391057367,-0.00677261800146256,0.11806456676669483,0.0009487172907843874,-0.08545984264287348,-0.028403563605726267,-0.23844254529023867,0.45111733533070697,0.025203600008019147,0.0001105421052983296,0.6409280292372431,1.9943826309542667,0.29943437559232267,0.6228070175438597,0.06634626892587843,0.0,5.513446471123522e-05,0.0,-0.23844254529023867,0.023012300519315854,,0.023012300519315854,aligned_single_history_n25,1,7,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.2807935573389617,0.05806606352078658,0.08768810963446345,0.687542902888189,1.056576770895773,0.5217539785432891,-0.11129012122323267,0.3770406921258232,0.017375197432752735,7.620700628400322e-05,0.671886374350774,1.946630925927253,0.4285909737305635,0.8201754385964912,0.04838841632432182,0.0,2.9364147146741852e-05,0.0,-0.11129012122323267,0.29180219205822355,,0.29180219205822355,aligned_single_history_n25,1,21,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.32884133793820447,0.06699046485395521,0.09185231548223066,0.7518938865457484,1.1812197038547634,0.4487888463892558,-0.14926945130862546,0.43287333159320857,0.022533780206205414,9.883236932546233e-05,0.6577359767244332,1.989133076748436,0.3013071249382111,0.618421052631579,0.05030511741029257,0.0,4.2256651605294715e-05,0.0,-0.14926945130862546,0.3456179457059091,,0.3456179457059091,aligned_single_history_n25,1,42,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.20486389245043313,0.04342092395967878,0.08857998354643529,0.5241647661535153,0.7295335089960634,0.2413925468459001,-0.17987682108262348,0.45411114719999846,0.025074797268974144,0.00010997718100427256,0.6406419259095788,2.0292617783746354,0.3895056052578212,0.7105263157894737,0.049545476938197136,0.0,5.036586782210517e-05,0.0,-0.17987682108262348,0.18126897094846212,,0.18126897094846212,aligned_single_history_n25,1,84,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.6670252506431913,0.12361723333733532,0.10935067021935069,1.121188531429676,1.9191534437574669,1.0564495204002258,-0.11701196408372083,0.4148628448570422,0.02597838605478403,0.00011394028971396504,0.6568017585674754,1.9592050772064507,0.22794311663010627,0.3815789473684211,0.08448990018202772,0.0,5.908225200554079e-05,0.0,-0.11701196408372083,0.6463139935009126,,0.6463139935009126,aligned_single_history_n25,1,101,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,-0.10180973705516849,-0.024191246281836554,0.13356030341499092,-0.11649093025179835,-0.24664691146377474,-0.0618029222729448,-0.3914256056533859,0.5866177514997692,0.0373716715206206,0.00016391084000272192,0.6286363401324763,2.1448558644057094,0.3020065098734866,0.5964912280701754,0.14383262521860718,0.0,9.798394585020336e-05,0.0,-0.3914256056533859,0.012511979361017445,,0.012511979361017445,aligned_single_history_n25,1,123,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.5402800159356582,0.10353444148505164,0.11652139181893893,0.9038673637658168,1.4679016108011895,0.7497541823063906,-0.13809118232133022,0.40780879428897593,0.02899573840974524,0.00012717429127081245,0.6504392508970726,1.9760982205700621,0.4633729625342632,0.9166666666666666,0.13469084384182922,0.0,8.8403079194443e-05,0.0,-0.13809118232133022,0.4730985396682588,,0.4730985396682588,aligned_single_history_n25,1,202,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.2607739910987579,0.05427122514293892,0.08285470980587342,0.6795604182710803,0.9471993479857403,0.4038088250340505,-0.13439831370293254,0.46887932608718114,0.02061060769877547,9.039740218761171e-05,0.6486627789239064,1.9945220069732432,0.42783002212079435,0.8728070175438597,0.03377440999273711,0.0,3.097380610610874e-05,0.0,-0.13439831370293254,0.26871713230240635,,0.26871713230240635,aligned_single_history_n25,1,303,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.05287967919392478,0.011821548021676787,0.10590542102391493,0.16387395318618508,0.1546872279949126,0.0470633480450455,-0.2511837451590161,0.4005256964746957,0.01644335372891989,7.211997249526268e-05,0.6616408482615829,1.986785343725182,0.336817079988626,0.6140350877192983,0.036141300012420774,0.0,2.153804088157089e-05,0.0,-0.2511837451590161,0.04885268797653164,,0.04885268797653164,aligned_single_history_n25,1,404,metric_computed_before_cross_seed_aggregation
zero_cash,V4_real_garch_current_cap_0p70,TD3,V4_real_garch_current,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.18682519098820416,0.0398373203734399,0.09366363276743553,0.4637109960088396,0.6564121979328181,0.3007166570528145,-0.1324746050447193,0.4583418926766446,0.026309842389188265,0.00011539404556661519,0.6466570220994374,2.0221533646326293,0.5243255503777391,0.8947368421052632,0.0892957897791478,0.0,6.157637516186054e-05,0.0,-0.1324746050447193,0.15357421348159817,,0.15357421348159817,aligned_single_history_n25,1,505,metric_computed_before_cross_seed_aggregation
zero_cash,V5_no_volatility_block_cap_0p50,TD3,V5_no_volatility_block,0p50,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.05609531073826046,0.01252550908255845,0.17410327277245563,0.16059825667420466,0.09446376274053628,0.028119263747175178,-0.4454422845198692,0.460145112444111,0.033063676713175796,0.00014501612593498155,0.49589400309087917,2.8400362410799445,0.10833680640157164,0.3684210526315789,0.17367263941173294,0.0,8.777442756219573e-05,0.0,-0.4454422845198692,0.047714740228862074,,0.047714740228862074,aligned_single_history_n25,1,7,metric_computed_before_cross_seed_aggregation
zero_cash,V5_no_volatility_block_cap_0p50,TD3,V5_no_volatility_block,0p50,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.30885908924352456,0.06330971700186994,0.1233215380988449,0.5587994834577565,0.8295226459252082,0.23367497930039186,-0.27093066271543165,0.43183946837487786,0.02484174905626952,0.00010895503972048035,0.4917707103835006,2.7796463023540223,0.21593844262587095,0.6228070175438597,0.0770477484723237,0.0,5.121571307362252e-05,0.0,-0.27093066271543165,0.21412431260024828,,0.21412431260024828,aligned_single_history_n25,1,21,metric_computed_before_cross_seed_aggregation
