protocol,profile,strategy_name,strategy_type,strategy_group,base_candidate,feature_family,constraint_status,robust_score,original_mandate_aware_score,profile_score,profile_multiplier,profile_eligible,failed_constraints,annualized_return,annualized_volatility,sharpe,max_drawdown,average_turnover,average_effective_number_of_assets,average_max_weight,max_drawdown_limit,max_annualized_volatility_limit,min_effective_assets,max_average_turnover_limit,drawdown_pass,volatility_pass,effective_assets_pass,turnover_pass,drawdown_multiplier,volatility_multiplier,effective_assets_multiplier,turnover_multiplier,profile_rank,profile_eligible_rank
zero_cash,moderate,Equal_Weight_Risky,benchmark,,,,,0.5347632357178977,0.0,0.24187241477306504,0.4522981361057127,False,drawdown;volatility,0.1224723954714679,0.1627739712718562,0.7913205232039137,-0.3056136591486704,0.0,4.0,0.25,-0.15,0.15,2.3,0.1,False,False,True,True,0.4908157587519026,0.9215232560092681,1.0,1.0,6,
zero_cash,moderate,60_40_SPY_TLT,benchmark,,,,,0.3941338837471878,0.26395874208624154,0.19909627147137818,0.5051488331287091,False,drawdown;effective_assets,0.0365960183849269,0.1250640395691306,0.3496406498886238,-0.2482794217772905,0.0,1.9230769230769231,0.5999999999999998,-0.15,0.15,2.3,0.1,False,True,False,True,0.604158004421936,1.0,0.8361204013377928,1.0,7,
zero_cash,moderate,BuyHold_SPY,benchmark,,,,,0.5588067192979865,0.3967634472166779,0.14460718095183675,0.2587785292444278,False,drawdown;volatility;effective_assets,0.1209506174024004,0.1681668290824719,0.7634141117043921,-0.2247947201487099,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.6672754586974708,0.8919713882839369,0.4347826086956522,1.0,8,
zero_cash,moderate,trend_spy_cash_12p,benchmark,,,,,0.5855999769023156,0.47190223736860254,0.13389045248689124,0.2286380767894491,False,drawdown;effective_assets;turnover,0.0854594424902874,0.1074537825814774,0.8174290189188304,-0.1625884610537178,0.175438596491228,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.9225746958170747,1.0,0.4347826086956522,0.5700000000000003,9,
zero_cash,moderate,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,,V3_real_macro_vintage_clean_no_dxy,,,0.5395905702200859,0.40881352664073667,0.1275581582206422,0.23639804929988734,False,drawdown;effective_assets;turnover,0.08461653495374341,0.12439220287226549,0.7327139951044506,-0.19508257989693986,0.2767384531097496,1.9568992412966466,0.6571236875240694,-0.15,0.15,2.3,0.1,False,True,False,False,0.7689051481646566,1.0,0.8508257570854986,0.3613520234585606,10,
zero_cash,moderate,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,V7_real_macro_vintage_clean_no_dxy_garch,,,0.4693060776497923,0.3435010487627105,0.07987513240666108,0.1701983763062746,False,drawdown;effective_assets;turnover,0.08612999104700117,0.12734486503333614,0.6809663574928227,-0.21139754829846505,0.30827275527058445,1.7006975256449153,0.7292414311385291,-0.15,0.15,2.3,0.1,False,True,False,False,0.7095635744470417,1.0,0.7394337068021372,0.324388056648813,11,
zero_cash,moderate,defensive_risk_off_12p,benchmark,,,,,0.5145046040120119,0.3951066062600042,0.0725312227113358,0.14097293230371646,False,drawdown;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.15,0.15,2.3,0.1,False,True,False,False,0.7963734070490646,1.0,0.4347826086956522,0.4071428571428573,12,
zero_cash,moderate,V4_real_garch_current_cap_0p70,td3,,V4_real_garch_current,,,0.4516693616265811,0.3495872517001036,0.07193496741934076,0.1592646602379313,False,drawdown;effective_assets;turnover,0.047059535641156405,0.10280411044803288,0.5180260605288036,-0.1843464354869825,0.4452178812134046,2.004302828951787,0.6504030305103979,-0.15,0.15,2.3,0.1,False,True,False,False,0.8136853831957718,1.0,0.8714360125877335,0.2246091278442327,13,
zero_cash,moderate,V5_no_volatility_block_cap_0p50,td3,,V5_no_volatility_block,,,0.4527595126574402,0.2821840788419499,0.05915694507182006,0.13065864640723399,False,drawdown;turnover,0.0525765436050555,0.1208053719342258,0.5059126924324209,-0.2736497203961881,0.41952524107793254,2.8006662863090668,0.4934377478474876,-0.15,0.15,2.3,0.1,False,True,True,False,0.5481460013291117,1.0,1.0,0.23836468037789327,14,
zero_cash,moderate,BuyHold_TLT,benchmark,,,,,0.16922830608593967,0.0,0.02783213024689258,0.1644649816015916,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.3824662073861155,0.9890271359366971,0.4347826086956522,1.0,15,
